Ticker,Symbol,Security Name,Exchange,Sector,Industry,Market Cap,Avg Volume
QRVO,QRVO,"Qorvo, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1323974
COCO,COCO,"The Vita Coco Company, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1322656
LAUR,LAUR,"Laureate Education, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1322650
EFC,EFC,Ellington Financial Inc. Common Stock ,NYSE,Unknown,Unknown,,1317954
CAKE,CAKE,The Cheesecake Factory Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,1313024
GD,GD,General Dynamics Corporation Common Stock,NYSE,Unknown,Unknown,,1310090
LMT,LMT,Lockheed Martin Corporation Common Stock,NYSE,Unknown,Unknown,,1309274
POR,POR,Portland General Electric Co Common Stock,NYSE,Unknown,Unknown,,1308246
WSBC,WSBC,"WesBanco, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1304870
GMRS,GMRS,GMR Solutions Inc. Class A Common Stock,NYSE,Unknown,Unknown,,1303027
OC,OC,Owens Corning Inc Common Stock New,NYSE,Unknown,Unknown,,1297172
VCYT,VCYT,"Veracyte, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1296564
KBH,KBH,KB Home Common Stock,NYSE,Unknown,Unknown,,1293254
CLYM,CLYM,"Climb Bio, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1289732
CAPR,CAPR,"Capricor Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1283118
FIVE,FIVE,"Five Below, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1282444
AME,AME,"AMETEK, Inc.",NYSE,Unknown,Unknown,,1281578
ALNY,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1277920
VOYA,VOYA,"Voya Financial, Inc. Common Stock",NYSE,Unknown,Unknown,,1271970
SFNC,SFNC,Simmons First National Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1271690
DRI,DRI,"Darden Restaurants, Inc. Common Stock",NYSE,Unknown,Unknown,,1270250
PNW,PNW,Pinnacle West Capital Corporation Common Stock,NYSE,Unknown,Unknown,,1269212
SON,SON,Sonoco Products Company Common Stock,NYSE,Unknown,Unknown,,1268676
RCUS,RCUS,"Arcus Biosciences, Inc. Common Stock",NYSE,Unknown,Unknown,,1268192
SFD,SFD,"Smithfield Foods, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1267988
URBN,URBN,"Urban Outfitters, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1267644
PSN,PSN,Parsons Corporation Common Stock,NYSE,Unknown,Unknown,,1265978
BVN,BVN,Buenaventura Mining Company Inc.,NYSE,Unknown,Unknown,,1262918
REYN,REYN,Reynolds Consumer Products Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1262734
PFG,PFG,Principal Financial Group Inc - Common Stock,NASDAQ,Unknown,Unknown,,1261474
PBA,PBA,Pembina Pipeline Corp. Ordinary Shares (Canada),NYSE,Unknown,Unknown,,1261054
KMPR,KMPR,Kemper Corporation,NYSE,Unknown,Unknown,,1257700
INSP,INSP,"Inspire Medical Systems, Inc. Common Stock",NYSE,Unknown,Unknown,,1257480
MUX,MUX,McEwen Inc. Common Stock,NYSE,Unknown,Unknown,,1255916
PHAT,PHAT,"Phathom Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1255682
MWA,MWA,MUELLER WATER PRODUCTS Common Stock,NYSE,Unknown,Unknown,,1255046
HP,HP,"Helmerich & Payne, Inc. Common Stock",NYSE,Unknown,Unknown,,1253514
CBSH,CBSH,"Commerce Bancshares, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1252498
ICHR,ICHR,Ichor Holdings - Ordinary Shares,NASDAQ,Unknown,Unknown,,1252394
TRGP,TRGP,"Targa Resources, Inc. Common Stock",NYSE,Unknown,Unknown,,1251372
MCK,MCK,McKesson Corporation Common Stock,NYSE,Unknown,Unknown,,1249302
MNTN,MNTN,"MNTN, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1246394
GTLS,GTLS,"Chart Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,1246230
VOR,VOR,Vor Biopharma Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1245824
LSPD,LSPD,Lightspeed Commerce Inc. Subordinate Voting Shares,NYSE,Unknown,Unknown,,1244986
POWI,POWI,"Power Integrations, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1244192
WFRD,WFRD,Weatherford International plc - Ordinary shares,NASDAQ,Unknown,Unknown,,1243874
DEO,DEO,Diageo plc Common Stock,NYSE,Unknown,Unknown,,1242398
NVRI,NVRI,Enviri Corporation Common Stock,NYSE,Unknown,Unknown,,1240960
WSM,WSM,"Williams-Sonoma, Inc. Common Stock (DE)",NYSE,Unknown,Unknown,,1240212
TXRH,TXRH,"Texas Roadhouse, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1239928
EXPD,EXPD,"Expeditors International of Washington, Inc. Common Stock",NYSE,Unknown,Unknown,,1239924
NBIX,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1237742
AXON,AXON,"Axon Enterprise, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1237014
CMC,CMC,Commercial Metals Company Common Stock,NYSE,Unknown,Unknown,,1236942
DK,DK,"Delek US Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1235684
ALSN,ALSN,"Allison Transmission Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1235472
EFOR,EFOR,"Everforth, Inc. Common Stock",NYSE,Unknown,Unknown,,1234076
FTAI,FTAI,FTAI Aviation Ltd. - Common Stock,NASDAQ,Unknown,Unknown,,1233110
EMN,EMN,Eastman Chemical Company Common Stock,NYSE,Unknown,Unknown,,1232382
VMC,VMC,Vulcan Materials Company (Holding Company) Common Stock,NYSE,Unknown,Unknown,,1226686
CROX,CROX,"Crocs, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1223324
UTI,UTI,Universal Technical Institute Inc Common Stock,NYSE,Unknown,Unknown,,1221234
ENOV,ENOV,Enovis Corporation Common Stock,NYSE,Unknown,Unknown,,1220008
ZGN,ZGN,Ermenegildo Zegna N.V. Ordinary Shares,NYSE,Unknown,Unknown,,1218492
LBTYK,LBTYK,Liberty Global Ltd. - Class C Common Shares,NASDAQ,Unknown,Unknown,,1216894
AMSC,AMSC,American Superconductor Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1216058
EYPT,EYPT,"EyePoint, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1215600
BIPC,BIPC,Brookfield Infrastructure Corporation Brookfield Infrastructure Corporation,NYSE,Unknown,Unknown,,1213878
PNFP,PNFP,"Pinnacle Financial Partners, Inc. Common stock",NYSE,Unknown,Unknown,,1209912
PHG,PHG,Koninklijke Philips N.V. NY Registry Shares,NYSE,Unknown,Unknown,,1209366
AXGN,AXGN,"Axogen, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1208778
GLUE,GLUE,"Monte Rosa Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1207756
MTZ,MTZ,"MasTec, Inc. Common Stock",NYSE,Unknown,Unknown,,1206420
DKS,DKS,Dick's Sporting Goods Inc Common Stock,NYSE,Unknown,Unknown,,1202160
MQ,MQ,"Marqeta, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1200567
BIIB,BIIB,Biogen Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1197932
MITK,MITK,"Mitek Systems, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1197832
IDYA,IDYA,"IDEAYA Biosciences, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1196914
DOLE,DOLE,Dole plc Ordinary Shares,NYSE,Unknown,Unknown,,1196350
RVLV,RVLV,"Revolve Group, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1196006
LPX,LPX,Louisiana-Pacific Corporation Common Stock,NYSE,Unknown,Unknown,,1195918
MSI,MSI,"Motorola Solutions, Inc. Common Stock",NYSE,Unknown,Unknown,,1194670
OMDA,OMDA,"Omada Health, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1193678
STLD,STLD,"Steel Dynamics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1193268
SYNA,SYNA,Synaptics Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,1191574
LOGI,LOGI,Logitech International S.A. - Registered Shares,NASDAQ,Unknown,Unknown,,1190996
PB,PB,"Prosperity Bancshares, Inc. Common Stock",NYSE,Unknown,Unknown,,1186920
PPLI,PPLI,People Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,1186344
HGV,HGV,Hilton Grand Vacations Inc. Common Stock ,NYSE,Unknown,Unknown,,1185814
MNRO,MNRO,"Monro, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,1182880
CPT,CPT,Camden Property Trust Common Stock,NYSE,Unknown,Unknown,,1181702
SANM,SANM,Sanmina Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1180698
AAON,AAON,"AAON, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1180506
CGEM,CGEM,"Cullinan Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1178902
ROP,ROP,"Roper Technologies, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1177288
RGEN,RGEN,Repligen Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1176852
WLK,WLK,Westlake Corporation Common Stock,NYSE,Unknown,Unknown,,1175662
AMN,AMN,AMN Healthcare Services Inc,NYSE,Unknown,Unknown,,1174814
XPRO,XPRO,Expro Group Holdings N.V. Common Stock,NYSE,Unknown,Unknown,,1173358
AVNS,AVNS,"Avanos Medical, Inc. Common Stock",NYSE,Unknown,Unknown,,1168168
IMAX,IMAX,Imax Corporation Common Stock,NYSE,Unknown,Unknown,,1168168
ATEN,ATEN,"A10 Networks, Inc. Common Stock",NYSE,Unknown,Unknown,,1167176
NWBI,NWBI,"Northwest Bancshares, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1165002
HPP,HPP,"Hudson Pacific Properties, Inc. Common Stock",NYSE,Unknown,Unknown,,1160588
QMCO,QMCO,Quantum Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1160588
OMF,OMF,"OneMain Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1160296
FIBK,FIBK,"First Interstate BancSystem, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1158854
CCK,CCK,"Crown Holdings, Inc.",NYSE,Unknown,Unknown,,1158202
RRX,RRX,Regal Rexnord Corporation Common Stock,NYSE,Unknown,Unknown,,1153998
MLTX,MLTX,MoonLake Immunotherapeutics - Class A Ordinary Shares,NASDAQ,Unknown,Unknown,,1152842
PVH,PVH,PVH Corp. Common Stock,NYSE,Unknown,Unknown,,1151918
TDS,TDS,"Telephone and Data Systems, Inc. Common Shares",NYSE,Unknown,Unknown,,1151160
BOBS,BOBS,"Bob's Discount Furniture, Inc. Common Stock",NYSE,Unknown,Unknown,,1150790
AVB,AVB,"AvalonBay Communities, Inc. Common Stock",NYSE,Unknown,Unknown,,1150394
WK,WK,Workiva Inc. Class A Common Stock,NYSE,Unknown,Unknown,,1147156
ALLE,ALLE,Allegion plc Ordinary Shares,NYSE,Unknown,Unknown,,1146860
ASH,ASH,Ashland Inc. Common Stock,NYSE,Unknown,Unknown,,1145330
AZTA,AZTA,"Azenta, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1144202
PRVA,PRVA,"Privia Health Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1143322
JANX,JANX,"Janux Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1142926
ADC,ADC,Agree Realty Corporation Common Stock,NYSE,Unknown,Unknown,,1142842
RBA,RBA,"RB Global, Inc. Common Stock",NYSE,Unknown,Unknown,,1142556
TOL,TOL,"Toll Brothers, Inc. Common Stock",NYSE,Unknown,Unknown,,1142520
NSC,NSC,Norfolk Southern Corporation Common Stock,NYSE,Unknown,Unknown,,1141982
AIP,AIP,"Arteris, Inc.  - Common Stock",NASDAQ,Unknown,Unknown,,1141504
CORT,CORT,Corcept Therapeutics Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,1140304
SHOO,SHOO,"Steven Madden, Ltd. - Common Stock",NASDAQ,Unknown,Unknown,,1136900
ICLR,ICLR,ICON plc - Ordinary Shares,NASDAQ,Unknown,Unknown,,1134952
SQM,SQM,Sociedad Quimica y Minera S.A. Common Stock,NYSE,Unknown,Unknown,,1131668
EXR,EXR,Extra Space Storage Inc Common Stock,NYSE,Unknown,Unknown,,1129084
ENR,ENR,"Energizer Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,1128792
WWW,WWW,"Wolverine World Wide, Inc. Common Stock",NYSE,Unknown,Unknown,,1128088
AUB,AUB,Atlantic Union Bankshares Corporation Common Stock,NYSE,Unknown,Unknown,,1127100
PUK,PUK,Prudential Public Limited Company Common Stock,NYSE,Unknown,Unknown,,1126516
KN,KN,Knowles Corporation Common Stock,NYSE,Unknown,Unknown,,1126402
SLG,SLG,SL Green Realty Corp Common Stock,NYSE,Unknown,Unknown,,1124018
OZK,OZK,Bank OZK - Common Stock,NASDAQ,Unknown,Unknown,,1122126
WERN,WERN,"Werner Enterprises, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1119600
PZZA,PZZA,"Papa John's International, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1119518
CTOS,CTOS,"Custom Truck One Source, Inc. Common Stock",NYSE,Unknown,Unknown,,1116802
MMYT,MMYT,MakeMyTrip Limited - Ordinary Shares,NASDAQ,Unknown,Unknown,,1114570
PBLS,PBLS,"Parabilis Medicines, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1113638
RCI,RCI,"Rogers Communication, Inc. Common Stock",NYSE,Unknown,Unknown,,1112096
KLIC,KLIC,"Kulicke and Soffa Industries, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1111834
OPLN,OPLN,"OPENLANE, Inc. Common Stock",NYSE,Unknown,Unknown,,1110424
TKR,TKR,Timken Company (The) Common Stock,NYSE,Unknown,Unknown,,1107288
SHAZ,SHAZ,"SharonAI Holdings, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1105802
KEP,KEP,Korea Electric Power Corporation Common Stock,NYSE,Unknown,Unknown,,1104752
DSGN,DSGN,"Design Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1104204
EAT,EAT,"Brinker International, Inc. Common Stock",NYSE,Unknown,Unknown,,1103496
CURB,CURB,Curbline Properties Corp. Common Stock,NYSE,Unknown,Unknown,,1102684
MIRM,MIRM,"Mirum Pharmaceuticals, Inc. - common stock",NASDAQ,Unknown,Unknown,,1102588
GKOS,GKOS,Glaukos Corporation Common Stock,NYSE,Unknown,Unknown,,1101864
AGIO,AGIO,"Agios Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1100626
WAL,WAL,Western Alliance Bancorporation Common Stock (DE),NYSE,Unknown,Unknown,,1095862
HASI,HASI,"HA Sustainable Infrastructure Capital, Inc. Common Stock",NYSE,Unknown,Unknown,,1094234
FR,FR,"First Industrial Realty Trust, Inc. Common Stock",NYSE,Unknown,Unknown,,1094048
CRNC,CRNC,Cerence Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1084554
UHS,UHS,"Universal Health Services, Inc. Common Stock",NYSE,Unknown,Unknown,,1084222
REGN,REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1084022
IART,IART,Integra LifeSciences Holdings Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1083690
JBIO,JBIO,"Jade Biosciences, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1082020
TRIN,TRIN,Trinity Capital Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1081678
CAR,CAR,"Avis Budget Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1080838
ADNT,ADNT,Adient plc Ordinary Shares ,NYSE,Unknown,Unknown,,1080392
PAY,PAY,"Paymentus Holdings, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1075236
KNTK,KNTK,Kinetik Holdings Inc. Class A Common Stock,NYSE,Unknown,Unknown,,1074590
GBCI,GBCI,"Glacier Bancorp, Inc. Common Stock",NYSE,Unknown,Unknown,,1074260
CXT,CXT,"Crane NXT, Co. Common Stock",NYSE,Unknown,Unknown,,1072864
NKTR,NKTR,Nektar Therapeutics - Common Stock,NASDAQ,Unknown,Unknown,,1070516
ARXS,ARXS,"Arxis, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,1070364
PARR,PARR,"Par Pacific Holdings, Inc.  Common Stock",NYSE,Unknown,Unknown,,1067662
LPLA,LPLA,LPL Financial Holdings Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1067528
NTRS,NTRS,Northern Trust Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1065942
CGON,CGON,"CG Oncology, Inc. - Common stock",NASDAQ,Unknown,Unknown,,1064652
SUI,SUI,"Sun Communities, Inc. Common Stock",NYSE,Unknown,Unknown,,1063996
MEI,MEI,"Methode Electronics, Inc. Common Stock",NYSE,Unknown,Unknown,,1061952
MAN,MAN,ManpowerGroup Common Stock,NYSE,Unknown,Unknown,,1061534
ALGN,ALGN,"Align Technology, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1060216
WAT,WAT,Waters Corporation Common Stock,NYSE,Unknown,Unknown,,1059248
CDP,CDP,COPT Defense Properties Common Shares of Beneficial Interest,NYSE,Unknown,Unknown,,1056830
MTB,MTB,M&T Bank Corporation Common Stock,NYSE,Unknown,Unknown,,1056286
PECO,PECO,"Phillips Edison & Company, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1055890
NPKI,NPKI,NPK International Inc. Common Stock,NYSE,Unknown,Unknown,,1055082
OII,OII,"Oceaneering International, Inc. Common Stock",NYSE,Unknown,Unknown,,1053968
CMI,CMI,Cummins Inc. Common Stock,NYSE,Unknown,Unknown,,1053354
SKT,SKT,Tanger Inc. Common Stock,NYSE,Unknown,Unknown,,1053066
LINE,LINE,"Lineage, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1051228
SNDR,SNDR,"Schneider National, Inc. Common Stock",NYSE,Unknown,Unknown,,1047040
EHC,EHC,Encompass Health Corporation Common Stock,NYSE,Unknown,Unknown,,1046788
DRS,DRS,"Leonardo DRS, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1044698
INTA,INTA,"Intapp, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1044450
LNTH,LNTH,"Lantheus Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1044332
AUGO,AUGO,Aura Minerals Inc. - Common Shares,NASDAQ,Unknown,Unknown,,1043402
TLK,TLK,"PT Telekomunikasi Indonesia, Tbk",NYSE,Unknown,Unknown,,1041000
PFS,PFS,"Provident Financial Services, Inc Common Stock",NYSE,Unknown,Unknown,,1038900
FN,FN,Fabrinet Ordinary Shares,NYSE,Unknown,Unknown,,1038084
CALX,CALX,"Calix, Inc Common Stock",NYSE,Unknown,Unknown,,1032728
ZBRA,ZBRA,Zebra Technologies Corporation - Class A Common Stock,NASDAQ,Unknown,Unknown,,1031290
POOL,POOL,Pool Corporation - Common Stock,NASDAQ,Unknown,Unknown,,1031166
MCO,MCO,Moody's Corporation Common Stock,NYSE,Unknown,Unknown,,1030610
AEIS,AEIS,"Advanced Energy Industries, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1030012
JACK,JACK,Jack In The Box Inc. - Common Stock,NASDAQ,Unknown,Unknown,,1029326
ATMU,ATMU,Atmus Filtration Technologies Inc. Common Stock,NYSE,Unknown,Unknown,,1028670
VIA,VIA,"Via Transportation, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,1026552
IVT,IVT,InvenTrust Properties Corp. Common Stock,NYSE,Unknown,Unknown,,1026024
NEXA,NEXA,Nexa Resources S.A. Common Shares,NYSE,Unknown,Unknown,,1025664
PAYC,PAYC,"Paycom Software, Inc. Common Stock",NYSE,Unknown,Unknown,,1022398
DNTH,DNTH,"Dianthus Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1021872
HOPE,HOPE,"Hope Bancorp, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1021414
DEC,DEC,Diversified Energy Company Common Stock,NYSE,Unknown,Unknown,,1017652
MAA,MAA,"Mid-America Apartment Communities, Inc. Common Stock",NYSE,Unknown,Unknown,,1016254
EPC,EPC,Edgewell Personal Care Company Common Stock,NYSE,Unknown,Unknown,,1016092
CRI,CRI,"Carter's, Inc. Common Stock",NYSE,Unknown,Unknown,,1015740
MOH,MOH,Molina Healthcare Inc Common Stock,NYSE,Unknown,Unknown,,1012792
BWXT,BWXT,"BWX Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,1009786
ETOR,ETOR,eToro Group Ltd. - Class A Common Shares,NASDAQ,Unknown,Unknown,,1006044
TENX,TENX,"Tenax Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,1004808
GLIBK,GLIBK,Liberty Capital Corporation - Series C GCI Group Common Stock,NASDAQ,Unknown,Unknown,,1003734
OCFC,OCFC,OceanFirst Financial Corp. - Common Stock,NASDAQ,Unknown,Unknown,,1003074
DRTS,DRTS,Alpha Tau Medical Ltd. - Ordinary Shares,NASDAQ,Unknown,Unknown,,1002438
CON,CON,"Concentra Group Holdings Parent, Inc. Common Stock",NYSE,Unknown,Unknown,,1000212
APPN,APPN,Appian Corporation - Class A Common Stock,NASDAQ,Unknown,Unknown,,999892
BKH,BKH,Black Hills Corporation Common Stock,NYSE,Unknown,Unknown,,999654
RLI,RLI,RLI Corp. Common Stock (DE),NYSE,Unknown,Unknown,,998820
HLNE,HLNE,Hamilton Lane Incorporated - Class A Common Stock,NASDAQ,Unknown,Unknown,,996166
STNG,STNG,Scorpio Tankers Inc. Common Shares,NYSE,Unknown,Unknown,,996158
AXSM,AXSM,"Axsome Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,995644
BYD,BYD,Boyd Gaming Corporation Common Stock,NYSE,Unknown,Unknown,,994918
ULS,ULS,UL Solutions Inc. Class A Common Stock,NYSE,Unknown,Unknown,,992032
PRKS,PRKS,United Parks & Resorts Inc. Common Stock,NYSE,Unknown,Unknown,,990106
AOSL,AOSL,Alpha and Omega Semiconductor Limited - Common Shares,NASDAQ,Unknown,Unknown,,989836
ARQQ,ARQQ,Arqit Quantum Inc. - Ordinary Shares,NASDAQ,Unknown,Unknown,,988578
HQY,HQY,"HealthEquity, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,987132
FAF,FAF,First American Corporation (New) Common Stock,NYSE,Unknown,Unknown,,984576
CLDX,CLDX,"Celldex Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,983408
AGRO,AGRO,Adecoagro S.A. Common Shares,NYSE,Unknown,Unknown,,983042
CHDN,CHDN,"Churchill Downs, Incorporated - Common Stock",NASDAQ,Unknown,Unknown,,981996
MRX,MRX,Marex Group plc - Ordinary Shares,NASDAQ,Unknown,Unknown,,981340
INGR,INGR,Ingredion Incorporated Common Stock,NYSE,Unknown,Unknown,,977834
JBHT,JBHT,"J.B. Hunt Transport Services, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,976808
LXU,LXU,"LSB Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,972340
DOV,DOV,Dover Corporation Common Stock,NYSE,Unknown,Unknown,,972030
FRT,FRT,Federal Realty Investment Trust Common Stock,NYSE,Unknown,Unknown,,971710
SBAC,SBAC,SBA Communications Corporation - Class A Common Stock,NASDAQ,Unknown,Unknown,,971200
SKYT,SKYT,"SkyWater Technology, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,969914
HXL,HXL,Hexcel Corporation Common Stock,NYSE,Unknown,Unknown,,969892
ORA,ORA,"Ormat Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,966102
FDS,FDS,FactSet Research Systems Inc. Common Stock,NYSE,Unknown,Unknown,,964966
CVI,CVI,CVR Energy Inc. Common Stock,NYSE,Unknown,Unknown,,962854
MC,MC,Moelis & Company Class A Common Stock,NYSE,Unknown,Unknown,,962232
CEVA,CEVA,"CEVA, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,961600
UE,UE,Urban Edge Properties Common Shares of Beneficial Interest,NYSE,Unknown,Unknown,,961350
ZWS,ZWS,Zurn Elkay Water Solutions Corporation Common Stock,NYSE,Unknown,Unknown,,958796
EZPW,EZPW,"EZCORP, Inc. - Class A Non-Voting Common Stock",NASDAQ,Unknown,Unknown,,957522
SOBO,SOBO,South Bow Corporation Common Shares,NYSE,Unknown,Unknown,,956876
SITE,SITE,"SiteOne Landscape Supply, Inc. Common Stock",NYSE,Unknown,Unknown,,956836
SMG,SMG,Scotts Miracle-Gro Company (The) Common Stock,NYSE,Unknown,Unknown,,955394
OR,OR,OR Royalties Inc. Common Shares,NYSE,Unknown,Unknown,,955170
EVER,EVER,"EverQuote, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,953642
SBCF,SBCF,Seacoast Banking Corporation of Florida - Common Stock,NASDAQ,Unknown,Unknown,,953036
NOC,NOC,Northrop Grumman Corporation Common Stock,NYSE,Unknown,Unknown,,952924
EWBC,EWBC,"East West Bancorp, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,951646
TRMD,TRMD,TORM plc - Class A Common Stock,NASDAQ,Unknown,Unknown,,951482
XMTR,XMTR,"Xometry, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,951234
HAE,HAE,Haemonetics Corporation Common Stock,NYSE,Unknown,Unknown,,948888
OLED,OLED,Universal Display Corporation - Common Stock,NASDAQ,Unknown,Unknown,,948838
MGTX,MGTX,MeiraGTx Holdings plc - Ordinary Shares,NASDAQ,Unknown,Unknown,,948814
GILT,GILT,Gilat Satellite Networks Ltd. - Ordinary Shares,NASDAQ,Unknown,Unknown,,947898
ATRC,ATRC,"AtriCure, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,947494
CECO,CECO,CECO Environmental Corp. - Common Stock,NASDAQ,Unknown,Unknown,,946784
CODI,CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,NYSE,Unknown,Unknown,,946664
NP,NP,Neptune Insurance Holdings Inc. Class A Common Stock,NYSE,Unknown,Unknown,,946574
UPBD,UPBD,"Upbound Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,941996
GNRC,GNRC,Generac Holdlings Inc. Common Stock,NYSE,Unknown,Unknown,,941082
MMED,MMED,"MiniMed Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,939338
DLB,DLB,Dolby Laboratories Common Stock,NYSE,Unknown,Unknown,,939050
DVA,DVA,DaVita Inc. Common Stock,NYSE,Unknown,Unknown,,938482
VAL,VAL,Valaris Limited Common Shares,NYSE,Unknown,Unknown,,937932
HWC,HWC,Hancock Whitney Corporation - Common Stock,NASDAQ,Unknown,Unknown,,936650
WKC,WKC,World Kinect Corporation Common Stock,NYSE,Unknown,Unknown,,935356
RH,RH,RH Common Stock,NYSE,Unknown,Unknown,,933722
WMS,WMS,"Advanced Drainage Systems, Inc. Common Stock",NYSE,Unknown,Unknown,,933024
TARS,TARS,"Tarsus Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,932954
HNRG,HNRG,Hallador Energy Company - Common Stock,NASDAQ,Unknown,Unknown,,932292
PAX,PAX,Patria Investments Limited - Class A Common Shares,NASDAQ,Unknown,Unknown,,932260
